Time,MD5,Controller,Blah,Blah,condition,quantifier,prior,qudbias,item,sentence,startvalue,endvalue,rating,RT
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,54,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,16,Will<b> any of </b>of the employees be fired?,0,100,96.11,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,54,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,16,<b>How many</b> of the employees will be fired?,0,100,70.44,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,54,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,16,Will<b> all of </b>of the employees be fired?,0,100,30.44,7898
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,63,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,19,Bill is an average runner who tried to break five Guinness records of running. At the day of the challenge%2C he tried hard to break as many records as he could.,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,63,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,19,How relevant are the following questions for the story?,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,63,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,19,<b>Were any</b> of the records broken in the end?,0,100,91.78,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,63,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,19,<b>How many</b> of the records were broken in the end?,0,100,73.11,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,63,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,19,<b>Were all</b> of the records broken in the end?,0,100,28.44,7568
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,62,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,18,Paul lives on a sheep farm his parents bought for him%2C but plays video games all day. His parents called him and warned him that he must sell at least one sheep to be able to continue living at the farm.,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,62,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,18,How relevant are the following questions for the story?,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,62,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,18,<b>How many</b> of the sheep have been sold?,0,100,72.44,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,62,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,18,<b>Have all</b> of the sheep been sold?,0,100,95.78,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,62,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,18,<b>Have any</b> of the sheep been sold?,0,100,65.44,7448
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,36,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,10,The city council organized a spelling bee competition. As the competition began%2C the parents hoped that their kids could get as many answers correct as possible.,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,36,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,10,How relevant are the following questions for the story?,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,36,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,10,Did the kids answer <b> any of </b>the questions correctly?,0,100,65.11,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,36,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,10,<b>How many</b> of the questions did the kids answer correctly?,0,100,86.44,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,36,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,10,Did the kids answer <b> all of </b>the questions correctly?,0,100,50,13553
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,53,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,15,Barney has been submitting recipes to a famous cooking website for some time now. His partner asked whether any of his submissions had even been posted on the website.,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,53,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,15,How relevant are the following questions for the story?,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,53,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,15,<b>How many</b> of Barney's submissions have been published?,0,100,84.11,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,53,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,15,<b>How many</b> of Barney's submissions have been published?,0,100,68.44,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,53,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,28.78,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,53,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,41.11,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,53,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,96.11,23050
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,76,0,EveryNot.None.AllBias,EveryNot,None,AllBias,23,The hospital has the best doctors in the country. One day%2C five patients had to be operated on for fractures in arms and legs. Afterwards%2C a news reporter asked whether the patients had been successfully treated.,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,76,0,EveryNot.None.AllBias,EveryNot,None,AllBias,23,How relevant are the following questions for the story?,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,76,0,EveryNot.None.AllBias,EveryNot,None,AllBias,23,<b>Were all</b> of the operations successful?,0,100,34.11,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,76,0,EveryNot.None.AllBias,EveryNot,None,AllBias,23,<b>Were all</b> of the operations successful?,0,100,67.44,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,76,0,EveryNot.None.AllBias,EveryNot,None,AllBias,23,<b>Were any</b> of the operations successful?,0,100,85.44,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,76,0,EveryNot.None.AllBias,EveryNot,None,AllBias,23,<b>Were any</b> of the operations successful?,0,100,75.78,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,76,0,EveryNot.None.AllBias,EveryNot,None,AllBias,23,<b>How many</b> of the operations were successful?,0,100,94.44,20050
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,49,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,14,Roy recently started a career as a professional gamer. A journalist interviewed him%2C and asked if he had already been invited to all of the five Major League Gaming tournaments.,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,49,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,14,How relevant are the following questions for the story?,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,49,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,14,Has Roy been invited to<b> all of </b>the Major League Gaming tournament?,0,100,58.78,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,49,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,14,Has Roy been invited to<b> any of </b>the Major League Gaming tournament?,0,100,92.44,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,49,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,14,<b>How many</b> of the Major League Gaming tournament has Roy been invited to?,0,100,73.11,8787
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,17,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,3,Rachel is an industrious teaching assistant who has to grade student essays. After a week%2C her boss asks if she has already started grading the essays.,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,17,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,3,How relevant are the following questions for the story?,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,17,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,3,<b>How many</b> of the student essays were graded?,0,100,78.78,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,17,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,3,<b>Were all</b> of the student essays graded?,0,100,59.11,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,17,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,3,<b>Were any</b> of the student essays graded?,0,100,92.44,18346
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,26,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,6,Eric is a professional producer working on a new album. One day%2C he called the composer  to suggest that they should demo the new songs if they haven't done so already.,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,26,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,6,How relevant are the following questions for the story?,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,26,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,6,<b>How many</b> of the new songs have been demoed?,0,100,80.78,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,26,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,6,<b>Have all</b> of the new songs been demoed?,0,100,68.44,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,26,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,6,<b>Have any</b> of the new songs been demoed?,0,100,90.44,11554
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,18,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,4,The couple has been planning their wedding for next month. The bride wants to know if they are behind schedule to finish writing the invitations.,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,18,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,4,How relevant are the following questions for the story?,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,18,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,4,<b>Have any</b> of the wedding invitations been written?,0,100,19.78,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,18,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,4,<b>How many</b> of the wedding invitations have been written?,0,100,95.44,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,18,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,4,<b>Have all</b> of the wedding invitations been written?,0,100,71.44,11178
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,44,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,12,Sue and Marc went to a two-day science exhibition. On the first day%2C the organizers approached them and asked if they had already been to any of the booths.,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,44,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,12,How relevant are the following questions for the story?,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,44,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,12,<b>How many</b> of the booths have Sue and Marc visited so far?,0,100,86.11,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,44,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,12,<b>How many</b> of the booths have Sue and Marc visited so far?,0,100,69.44,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,44,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,12,<b>How many</b> of the booths have Sue and Marc visited so far?,0,100,78.78,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,44,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,12,Have Sue and Marc visited<b> all of </b>the booths so far?,0,100,19.11,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,44,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,12,Have Sue and Marc visited<b> any of </b>the booths so far?,0,100,80.44,13731
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,67,0,EveryNot.None.AllBias,EveryNot,None,AllBias,20,Helena is a mediocre athlete who made a resolution to win three Olympic medals this year. Her coach thought that she would do her country proud by winning every medal.,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,67,0,EveryNot.None.AllBias,EveryNot,None,AllBias,20,How relevant are the following questions for the story?,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,67,0,EveryNot.None.AllBias,EveryNot,None,AllBias,20,Did she win<b> all of </b> the medals?,0,100,30.11,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,67,0,EveryNot.None.AllBias,EveryNot,None,AllBias,20,Did she win<b> all of </b> the medals?,0,100,47.44,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,67,0,EveryNot.None.AllBias,EveryNot,None,AllBias,20,Did she win<b> all of </b> the medals?,0,100,63.11,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,67,0,EveryNot.None.AllBias,EveryNot,None,AllBias,20,Did she win<b> all of </b> the medals?,0,100,71.78,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,67,0,EveryNot.None.AllBias,EveryNot,None,AllBias,20,Did she win<b> all of </b> the medals?,0,100,85.11,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,67,0,EveryNot.None.AllBias,EveryNot,None,AllBias,20,Did she win<b> any of </b>the medals?,0,100,88.78,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,67,0,EveryNot.None.AllBias,EveryNot,None,AllBias,20,<b>How many</b> of the medals did she win?,0,100,83.11,22579
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,35,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,9,The teacher has just finished correcting exams. The dean wants an update because the school will be closed if all of the students failed.,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,35,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,9,How relevant are the following questions for the story?,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,35,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,9,<b>How many</b> of the students passed the exam?,0,100,86.44,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,35,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,9,<b>Did all</b> of the students pass the exam?,0,100,65.78,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,35,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,9,<b>Did any</b> of the students pass the exam?,0,100,96.44,15978
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,40,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,11,The local community organized a flea market last weekend. The sellers  all hoped that they could close every sale they dealt with.,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,40,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,11,How relevant are the following questions for the story?,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,40,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,11,<b>Were all</b> of the sales closed in the end?,0,100,70.78,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,40,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,11,<b>Were all</b> of the sales closed in the end?,0,100,79.11,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,40,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,11,<b>Were any</b> of the sales closed in the end?,0,100,30.78,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,40,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,11,<b>Were any</b> of the sales closed in the end?,0,100,48.11,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,40,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,11,<b>How many</b> of the sales were closed in the end?,0,100,89.11,15091
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21,Julia is a straight-A student. This semester%2C she enrolled for the easiest classes. After the semester%2C her mother phoned her to find out whether her daughter had aced all of her classes.,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21,How relevant are the following questions for the story?,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21,<b>How many</b> of the classes did Julia fail?,0,100,37.78,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21,Did Julia fail<b> all of </b> the classes?,0,100,8.44,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21,Did Julia fail<b> any of </b>the classes?,0,100,92.44,21187
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,22,0,EveryNot.All.AllBias,EveryNot,All,AllBias,5,Paula is a dedicated store assistant. A week ago%2C five boxes of new products had arrived at the store. Her manager asked if she had already opened the boxes.,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,22,0,EveryNot.All.AllBias,EveryNot,All,AllBias,5,How relevant are the following questions for the story?,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,22,0,EveryNot.All.AllBias,EveryNot,All,AllBias,5,<b>Have all</b> of the boxes been opened?,0,100,85.78,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,22,0,EveryNot.All.AllBias,EveryNot,All,AllBias,5,<b>Have any</b> of the boxes been opened?,0,100,84.78,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,22,0,EveryNot.All.AllBias,EveryNot,All,AllBias,5,<b>How many</b> of the boxes have been opened?,0,100,65.78,19737
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,A glamorous cocktail event was being held in the Hilton hotel. When guests arrived%2C the receptionist checked to make sure everyone had observed the dress code.,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,How relevant are the following questions for the story?,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,<b>Were all</b> of the guests dressed properly?,0,100,78.44,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,<b>Were any</b> of the guests dressed properly?,0,100,57.78,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,<b>How many</b> of the guests were dressed properly?,0,100,75.78,16219
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,45,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,13,Lily inherited her mom's huge book collection. When her boyfriend visited%2C he wondered how much of this collection Lily had cataloged thus far.,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,45,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,13,How relevant are the following questions for the story?,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,45,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,13,<b>Have any</b> of the books been cataloged?,0,100,25.44,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,45,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,13,<b>How many</b> of the books have been cataloged?,0,100,90.11,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,45,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,13,<b>Have all</b> of the books been cataloged?,0,100,73.44,16883
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,9,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,1,The whole kindergarten was going on a field trip. The teacher did a head count to see how many children had been seated on the bus.,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,9,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,1,How relevant are the following questions for the story?,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,9,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,1,<b>Did any</b> of the kindergartners get on the bus?,0,100,13.44,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,9,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,1,<b>How many</b> of the kindergartners got on the bus?,0,100,82.44,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,9,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,1,<b>Did all</b> of the kindergartners get on the bus?,0,100,92.44,9346
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,72,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,22,The unsuccessful broker has made some risky investments in the stock market. He nervously stared at the monitor%2C because whether he can pay for the mortgage depends on the number of the investments that work out.,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,72,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,22,How relevant are the following questions for the story?,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,72,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,22,<b>Did any</b> of the investment pay off?,0,100,81.44,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,72,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,22,<b>How many</b> of the investment paid off?,0,100,82.78,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,72,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,22,<b>Did all</b> of the investment pay off?,0,100,50,12547
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,80,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,24,Wayne is a diligent therapist who is always there for his patients. Today%2C he has a minor flu. His assistant asks if she has to cancel any of his appointments.,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,80,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,24,How relevant are the following questions for the story?,0,100,-1,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,80,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,24,<b>How many</b> of the appointments were cancelled?,0,100,84.44,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,80,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,24,<b>Were all</b> of the appointments cancelled?,0,100,29.78,
1566250126,a2e88aa641eb818094da2c7959fd97ab,MultiSlider,80,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,24,<b>Were any</b> of the appointments cancelled?,0,100,96.44,11491
1566250403,efcf6d3386f9d375c460cf640b73322d,MultiSlider,46,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,13,Lily inherited her mom's huge book collection. When her boyfriend visited%2C he wondered if Lily had already cataloged the entire collection.,0,100,-1,
1566250403,efcf6d3386f9d375c460cf640b73322d,MultiSlider,46,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,13,How relevant are the following questions for the story?,0,100,-1,
1566250403,efcf6d3386f9d375c460cf640b73322d,MultiSlider,46,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,13,<b>Have any</b> of the books been cataloged?,0,100,9.83,
1566250403,efcf6d3386f9d375c460cf640b73322d,MultiSlider,46,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,13,<b>Have any</b> of the books been cataloged?,0,100,58.83,
1566250403,efcf6d3386f9d375c460cf640b73322d,MultiSlider,46,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,13,<b>Have any</b> of the books been cataloged?,0,100,92.83,
1566250403,efcf6d3386f9d375c460cf640b73322d,MultiSlider,46,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,13,<b>How many</b> of the books have been cataloged?,0,100,94.83,
1566250403,efcf6d3386f9d375c460cf640b73322d,MultiSlider,46,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,13,<b>Have all</b> of the books been cataloged?,0,100,91.17,19448
1566250403,efcf6d3386f9d375c460cf640b73322d,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,Barney has been submitting recipes to a famous cooking website for some time now. His partner asked how successful his submissions had been.,0,100,-1,
1566250403,efcf6d3386f9d375c460cf640b73322d,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,How relevant are the following questions for the story?,0,100,-1,
1566250403,efcf6d3386f9d375c460cf640b73322d,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>How many</b> of Barney's submissions have been published?,0,100,67.83,
1566250403,efcf6d3386f9d375c460cf640b73322d,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,5.17,
1566250403,efcf6d3386f9d375c460cf640b73322d,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,32.83,
1566250403,efcf6d3386f9d375c460cf640b73322d,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,81.83,10827
1566250403,efcf6d3386f9d375c460cf640b73322d,MultiSlider,78,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,24,Wayne is a diligent therapist who is always there for his patients. Today%2C he has a minor flu. His assistant asks how many appointments she has to cancel before he can come in.,0,100,-1,
1566250403,efcf6d3386f9d375c460cf640b73322d,MultiSlider,78,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,24,How relevant are the following questions for the story?,0,100,-1,
1566250403,efcf6d3386f9d375c460cf640b73322d,MultiSlider,78,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,24,<b>How many</b> of the appointments were cancelled?,0,100,86.17,
1566250403,efcf6d3386f9d375c460cf640b73322d,MultiSlider,78,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,24,<b>Were all</b> of the appointments cancelled?,0,100,15.5,
1566250403,efcf6d3386f9d375c460cf640b73322d,MultiSlider,78,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,24,<b>Were any</b> of the appointments cancelled?,0,100,68.5,11970
1566250403,efcf6d3386f9d375c460cf640b73322d,MultiSlider,59,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,17,Jack is an incompetent homicide detective trying to solve three recent murders. His boss tells him that the newspapers will be all over him if he fails to solve any of these murders.,0,100,-1,
1566250403,efcf6d3386f9d375c460cf640b73322d,MultiSlider,59,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,17,How relevant are the following questions for the story?,0,100,-1,
1566250403,efcf6d3386f9d375c460cf640b73322d,MultiSlider,59,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,17,<b>Have all</b> of the cases been solved?,0,100,18.5,
