Time,MD5,Controller,Blah,Blah,condition,quantifier,prior,qudbias,item,sentence,startvalue,endvalue,rating,duplicate
1566940314,9a359035e95c52578e20bcb91bbcd8b7,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,<b> None </b> of the guests were dressed properly,0,100,1.17,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,<b> All </b> of the guests were dressed properly,0,100,68.83,Match
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,<b> All </b> of the guests were dressed properly,0,100,77.17,Match
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,<b> All </b> of the guests were dressed properly,0,100,91.17,Match
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,<b> All </b> of the guests were dressed properly,0,100,77.17,Match
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,<b> All </b> of the guests were dressed properly,0,100,86.83,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,<b> None </b> of the guests were dressed properly,0,100,7.83,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,63,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,19,<b> None </b> of the records were broken in the end,0,100,13.5,Match
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,63,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,19,<b> None </b> of the records were broken in the end,0,100,34.83,Match
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,63,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,19,<b> None </b> of the records were broken in the end,0,100,18.17,Match
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,63,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,19,<b> None </b> of the records were broken in the end,0,100,37.83,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,63,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,19,<b> Some but not all </b> of the records were broken in the end,0,100,81.5,Match
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,63,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,19,<b> Some but not all </b> of the records were broken in the end,0,100,63.5,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,58,0,EveryNot.None.AllBias,EveryNot,None,AllBias,17,<b> All </b> of the cases will be solved,0,100,8.5,Match
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,58,0,EveryNot.None.AllBias,EveryNot,None,AllBias,17,<b> All </b> of the cases will be solved,0,100,24.83,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,58,0,EveryNot.None.AllBias,EveryNot,None,AllBias,17,<b> None </b> of the cases will be solved,0,100,14.5,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,44,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,12,Sue and Marc have visited<b> some but not all of </b>the booths so far,0,100,66.5,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,44,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,12,Sue and Marc have visited<b> all of </b>the booths so far,0,100,7.5,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,45,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,13,<b> None </b> of the books have been cataloged,0,100,76.17,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,45,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,13,<b> Some but not all </b> of the books have been cataloged,0,100,38.5,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,13,0,EveryNot.All.AllBias,EveryNot,All,AllBias,2,<b> All </b> of the six deer survived,0,100,12.83,Match
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,13,0,EveryNot.All.AllBias,EveryNot,All,AllBias,2,<b> All </b> of the six deer survived,0,100,26.17,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,13,0,EveryNot.All.AllBias,EveryNot,All,AllBias,2,<b> None </b> of the six deer survived,0,100,9.5,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,9,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,1,<b> None </b> of the kindergartners got on the bus,0,100,4.83,Match
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,9,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,1,<b> None </b> of the kindergartners got on the bus,0,100,11.17,Match
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,9,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,1,<b> None </b> of the kindergartners got on the bus,0,100,3.17,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,9,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,1,<b> Some but not all </b> of the kindergartners got on the bus,0,100,77.83,Match
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,9,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,1,<b> Some but not all </b> of the kindergartners got on the bus,0,100,44.17,Match
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,9,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,1,<b> Some but not all </b> of the kindergartners got on the bus,0,100,35.17,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,22,0,EveryNot.All.AllBias,EveryNot,All,AllBias,5,<b> All </b> of the boxes have been opened,0,100,88.5,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,22,0,EveryNot.All.AllBias,EveryNot,All,AllBias,5,<b> None </b> of the boxes have been opened,0,100,6.17,Match
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,22,0,EveryNot.All.AllBias,EveryNot,All,AllBias,5,<b> None </b> of the boxes have been opened,0,100,17.83,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,36,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,10,The kids didn't answer <b> any of </b>the questions correctly,0,100,7.5,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,36,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,10,The kids answered <b> some but not all of </b>the questions correctly,0,100,23.83,Match
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,36,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,10,The kids answered <b> some but not all of </b>the questions correctly,0,100,80.83,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,54,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,16,<b> None </b> of the employees will be fired,0,100,8.83,Match
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,54,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,16,<b> None </b> of the employees will be fired,0,100,16.17,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,54,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,16,<b> Some but not all </b> of the employees will be fired,0,100,75.17,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,17,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,3,<b> Some but not all </b> of the student essays were graded,0,100,61.83,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,17,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,3,<b> All </b> of the student essays were graded,0,100,81.17,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,18,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,4,<b> None </b> of the wedding invitations have been written,0,100,13.17,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,18,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,4,<b> Some but not all </b> of the wedding invitations have been written,0,100,65.5,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,80,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,24,<b> Some but not all </b> of the appointments will be cancelled,0,100,17.17,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,80,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,24,<b> All </b> of the appointments will be cancelled,0,100,18.17,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,26,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,6,<b> Some but not all </b> of the new songs have been demoed,0,100,78.5,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,26,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,6,<b> All </b> of the new songs have been demoed,0,100,64.17,Match
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,26,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,6,<b> All </b> of the new songs have been demoed,0,100,50.83,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,76,0,EveryNot.None.AllBias,EveryNot,None,AllBias,23,<b> All </b> of the operations were successful,0,100,74.5,Match
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,76,0,EveryNot.None.AllBias,EveryNot,None,AllBias,23,<b> All </b> of the operations were successful,0,100,94.17,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,76,0,EveryNot.None.AllBias,EveryNot,None,AllBias,23,<b> None </b> of the operations were successful,0,100,4.5,Match
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,76,0,EveryNot.None.AllBias,EveryNot,None,AllBias,23,<b> None </b> of the operations were successful,0,100,14.5,Match
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,76,0,EveryNot.None.AllBias,EveryNot,None,AllBias,23,<b> None </b> of the operations were successful,0,100,1.5,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,67,0,EveryNot.None.AllBias,EveryNot,None,AllBias,20, She won<b> all of </b>the medals,0,100,26.5,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,67,0,EveryNot.None.AllBias,EveryNot,None,AllBias,20, She didn't win<b> any of </b>the medals,0,100,62.17,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,72,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,22,<b> None </b> of the investments paid off,0,100,81.17,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,72,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,22,<b> Some but not all </b> of the investments paid off,0,100,69.17,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,27,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,7,<b> None </b> of the infants have been changed,0,100,6.83,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,27,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,7,<b> Some but not all </b> of the infants have been changed,0,100,63.5,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,35,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,9,<b> Some but not all </b> of the students passed the exam,0,100,74.5,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,35,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,9,<b> All </b> of the students passed the exam,0,100,88.17,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,62,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,18,<b> Some but not all </b> of the sheep will be sold,0,100,86.5,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,62,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,18,<b> All </b> of the sheep will be sold,0,100,34.83,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,53,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,15,<b> Some but not all </b> of Barney's submissions have been published,0,100,63.17,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,53,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,15,<b> All </b> of Barney's submissions have been published,0,100,20.17,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,40,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,11,<b> All </b> of the sales were closed in the end,0,100,68.5,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,40,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,11,<b> None </b> of the sales were closed in the end,0,100,9.83,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21, Julia failed<b> some but not all of </b>the classes,0,100,4.83,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21, Julia failed<b> all of </b>the classes,0,100,3.5,Match
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21, Julia failed<b> all of </b>the classes,0,100,12.5,NoMatch
1566940805,d46f6bd457c6db932bf43fc9f179143d,MultiSlider,49,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,14, Roy has been invited to<b> all of </b>the Major League Gaming tournaments,0,100,23.83,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,75,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,23,<b> All </b> of the operations were successful,0,100,73.17,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,75,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,23,<b> None </b> of the operations were successful,0,100,3.83,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,34,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,9,<b> Some but not all </b> of the students passed the exam,0,100,96.5,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,34,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,9,<b> All </b> of the students passed the exam,0,100,69.83,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,20,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,4,<b> None </b> of the wedding invitations have been written,0,100,76.17,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,20,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,4,<b> Some but not all </b> of the wedding invitations have been written,0,100,75.17,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,65,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,19,<b> None </b> of the records were broken in the end,0,100,34.17,Match
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,65,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,19,<b> None </b> of the records were broken in the end,0,100,64.83,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,65,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,19,<b> Some but not all </b> of the records were broken in the end,0,100,87.83,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,66,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,20, She won<b> all of </b>the medals,0,100,34.5,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,66,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,20, She didn't win<b> any of </b>the medals,0,100,76.83,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,74,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,22,<b> None </b> of the investments paid off,0,100,15.17,Match
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,74,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,22,<b> None </b> of the investments paid off,0,100,38.5,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,74,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,22,<b> Some but not all </b> of the investments paid off,0,100,91.17,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,79,0,EveryNot.None.AllBias,EveryNot,None,AllBias,24,<b> Some but not all </b> of the appointments will be cancelled,0,100,60.5,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,79,0,EveryNot.None.AllBias,EveryNot,None,AllBias,24,<b> All </b> of the appointments will be cancelled,0,100,83.5,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,39,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,11,<b> All </b> of the sales were closed in the end,0,100,34.17,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,39,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,11,<b> None </b> of the sales were closed in the end,0,100,1.5,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,29,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,7,<b> None </b> of the infants have been changed,0,100,17.83,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,29,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,7,<b> Some but not all </b> of the infants have been changed,0,100,94.83,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,43,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,12,Sue and Marc have visited<b> some but not all of </b>the booths so far,0,100,88.17,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,43,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,12,Sue and Marc have visited<b> all of </b>the booths so far,0,100,1.17,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,70,0,EveryNot.None.AllBias,EveryNot,None,AllBias,21, Julia failed<b> some but not all of </b>the classes,0,100,3.5,Match
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,70,0,EveryNot.None.AllBias,EveryNot,None,AllBias,21, Julia failed<b> some but not all of </b>the classes,0,100,10.5,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,70,0,EveryNot.None.AllBias,EveryNot,None,AllBias,21, Julia failed<b> all of </b>the classes,0,100,4.5,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,56,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,16,<b> None </b> of the employees will be fired,0,100,39.5,Match
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,56,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,16,<b> None </b> of the employees will be fired,0,100,31.83,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,56,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,16,<b> Some but not all </b> of the employees will be fired,0,100,67.5,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,38,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,10,The kids didn't answer <b> any of </b>the questions correctly,0,100,20.5,Match
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,38,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,10,The kids didn't answer <b> any of </b>the questions correctly,0,100,7.17,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,38,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,10,The kids answered <b> some but not all of </b>the questions correctly,0,100,80.5,Match
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,38,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,10,The kids answered <b> some but not all of </b>the questions correctly,0,100,97.5,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,21,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,5,<b> All </b> of the boxes have been opened,0,100,62.5,Match
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,21,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,5,<b> All </b> of the boxes have been opened,0,100,75.17,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,21,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,5,<b> None </b> of the boxes have been opened,0,100,32.83,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,11,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,1,<b> None </b> of the kindergartners got on the bus,0,100,3.83,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,11,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,1,<b> Some but not all </b> of the kindergartners got on the bus,0,100,22.5,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,52,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,15,<b> Some but not all </b> of Barney's submissions have been published,0,100,81.5,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,52,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,15,<b> All </b> of Barney's submissions have been published,0,100,13.17,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,57,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,17,<b> All </b> of the cases will be solved,0,100,1.17,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,57,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,17,<b> None </b> of the cases will be solved,0,100,75.17,Match
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,57,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,17,<b> None </b> of the cases will be solved,0,100,85.5,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,61,0,EveryNot.None.AllBias,EveryNot,None,AllBias,18,<b> Some but not all </b> of the sheep will be sold,0,100,21.83,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,61,0,EveryNot.None.AllBias,EveryNot,None,AllBias,18,<b> All </b> of the sheep will be sold,0,100,72.17,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,47,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,13,<b> None </b> of the books have been cataloged,0,100,75.83,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,47,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,13,<b> Some but not all </b> of the books have been cataloged,0,100,40.5,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,30,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,8,<b> All </b> of the guests were dressed properly,0,100,86.5,Match
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,30,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,8,<b> All </b> of the guests were dressed properly,0,100,93.5,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,30,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,8,<b> None </b> of the guests were dressed properly,0,100,7.17,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,25,0,EveryNot.All.AllBias,EveryNot,All,AllBias,6,<b> Some but not all </b> of the new songs have been demoed,0,100,30.83,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,25,0,EveryNot.All.AllBias,EveryNot,All,AllBias,6,<b> All </b> of the new songs have been demoed,0,100,95.17,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,48,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,14, Roy has been invited to<b> all of </b>the Major League Gaming tournaments,0,100,19.17,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,48,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,14, Roy hasn't been invited to<b> any of </b>the Major League Gaming tournaments,0,100,1.83,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,12,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,2,<b> All </b> of the six deer survived,0,100,40.83,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,12,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,2,<b> None </b> of the six deer survived,0,100,7.5,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,16,0,EveryNot.All.AllBias,EveryNot,All,AllBias,3,<b> Some but not all </b> of the student essays were graded,0,100,58.83,NoMatch
1566940851,748ddf852d34054ba73364517578965b,MultiSlider,16,0,EveryNot.All.AllBias,EveryNot,All,AllBias,3,<b> All </b> of the student essays were graded,0,100,94.5,NoMatch
1566941311,4e7ed112127fe6e4f4a2c0bd4411f65a,MultiSlider,64,0,EveryNot.None.AllBias,EveryNot,None,AllBias,19,<b> None </b> of the records were broken in the end,0,100,0,Match
1566941311,4e7ed112127fe6e4f4a2c0bd4411f65a,MultiSlider,64,0,EveryNot.None.AllBias,EveryNot,None,AllBias,19,<b> None </b> of the records were broken in the end,0,100,13.17,Match
1566941311,4e7ed112127fe6e4f4a2c0bd4411f65a,MultiSlider,64,0,EveryNot.None.AllBias,EveryNot,None,AllBias,19,<b> None </b> of the records were broken in the end,0,100,31.17,NoMatch
1566941311,4e7ed112127fe6e4f4a2c0bd4411f65a,MultiSlider,64,0,EveryNot.None.AllBias,EveryNot,None,AllBias,19,<b> Some but not all </b> of the records were broken in the end,0,100,81.5,NoMatch
1566941311,4e7ed112127fe6e4f4a2c0bd4411f65a,MultiSlider,77,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,23,<b> All </b> of the operations were successful,0,100,72.83,NoMatch
1566941311,4e7ed112127fe6e4f4a2c0bd4411f65a,MultiSlider,77,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,23,<b> None </b> of the operations were successful,0,100,0,NoMatch
1566941311,4e7ed112127fe6e4f4a2c0bd4411f65a,MultiSlider,28,0,EveryNot.All.AllBias,EveryNot,All,AllBias,7,<b> None </b> of the infants have been changed,0,100,11.5,Match
1566941311,4e7ed112127fe6e4f4a2c0bd4411f65a,MultiSlider,28,0,EveryNot.All.AllBias,EveryNot,All,AllBias,7,<b> None </b> of the infants have been changed,0,100,22.83,NoMatch
1566941311,4e7ed112127fe6e4f4a2c0bd4411f65a,MultiSlider,28,0,EveryNot.All.AllBias,EveryNot,All,AllBias,7,<b> Some but not all </b> of the infants have been changed,0,100,56.83,Match
1566941311,4e7ed112127fe6e4f4a2c0bd4411f65a,MultiSlider,28,0,EveryNot.All.AllBias,EveryNot,All,AllBias,7,<b> Some but not all </b> of the infants have been changed,0,100,65.83,Match
1566941311,4e7ed112127fe6e4f4a2c0bd4411f65a,MultiSlider,28,0,EveryNot.All.AllBias,EveryNot,All,AllBias,7,<b> Some but not all </b> of the infants have been changed,0,100,6.17,Match
1566941311,4e7ed112127fe6e4f4a2c0bd4411f65a,MultiSlider,28,0,EveryNot.All.AllBias,EveryNot,All,AllBias,7,<b> Some but not all </b> of the infants have been changed,0,100,0,Match
1566941311,4e7ed112127fe6e4f4a2c0bd4411f65a,MultiSlider,28,0,EveryNot.All.AllBias,EveryNot,All,AllBias,7,<b> Some but not all </b> of the infants have been changed,0,100,0,Match
1566941311,4e7ed112127fe6e4f4a2c0bd4411f65a,MultiSlider,28,0,EveryNot.All.AllBias,EveryNot,All,AllBias,7,<b> Some but not all </b> of the infants have been changed,0,100,0,Match
